,roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity
10,0.41798,3.2782,5.4831,0.81677,1.7332,0.77588,1.1191,2.3264,0.18609,0.008675,7.6e-05,1e-05,0.0,1e-06,0.0,86.965,88.461,19.869,18.813,19.188,24.277,-0.12007,-0.44792,0.9956,3.6794,4.1702,2.9234,0.12460999999999997,0.98864,0.24177,0.9406
11,0.47308,3.0572,5.1539,0.81643,1.7318,0.78023,1.1316,2.193,0.18498,0.00855,3e-06,0.0,0.0,0.0,0.0,86.175,94.842,3.4493,18.49,17.718,9.9996,-0.515,-0.52031,3.9425,4.445,4.3534,22.973000000000006,0.11596,0.98894,0.27402,0.94547
12,0.48415,3.1283,5.0946,0.80862,1.6997,0.77491,1.0996,2.1658,0.18454,0.008034999999999999,0.000104,1.2e-05,0.0,1e-06,0.0,85.29899999999998,85.631,32.549,17.861,18.218,24.58,-0.088947,-0.32615,0.35318,4.2151,4.4908,2.3793,0.12661,0.98819,0.25138,0.94052
13,0.5210100000000001,3.3968,4.9111,0.69755,1.3956,0.78205,1.0823,2.1417,0.1688,0.002945,3e-06,0.0,0.0,0.0,0.0,71.442,74.625,0.94962,17.232,17.557000000000002,6.3057,-0.07509400000000001,-0.018925,9.5401,4.5445,4.3553,116.28,0.152,0.98686,0.22583000000000006,0.92896
14,0.41132,3.0371,5.5273,0.8640000000000001,1.9862,0.77164,1.1344,2.2915,0.20165,0.014422,0.000105,2.7e-05,0.0,3e-06,0.0,79.803,81.566,17.621,17.97,18.19,22.312,-0.071162,-0.145,1.1114,3.7611,3.6671,3.2814,0.14379,0.988,0.23674,0.93188
15,0.48245,3.0478,5.1036,0.8256,1.7723,0.7783,1.1097,2.1621,0.18763,0.00941,2.5e-05,2e-06,0.0,0.0,0.0,84.215,82.542,13.158,16.471,17.305,18.102,-0.41922,-0.5449,1.4053,4.7686,5.1346,4.5685,0.12841,0.98825,0.26923,0.9403
16,0.50364,3.4042,4.9951,0.71935,1.4396,0.77779,1.0786,2.1666,0.1715,0.003583,1e-05,1e-06,0.0,0.0,0.0,86.37,89.476,1.7872,16.319000000000006,17.727,7.8189,0.31117,0.11192,6.8113,4.3522,3.9439,67.021,0.12783,0.98665,0.28786,0.94255
17,0.47542,3.4158,5.1412,0.7104699999999999,1.421,0.78178,1.1164,2.2383,0.16985999999999998,0.003288,4e-06,0.0,0.0,0.0,0.0,83.944,79.62100000000002,13.689,16.052,17.929000000000006,19.078,-0.13463,-0.34491,1.411,3.6089,4.121,4.4018,0.13045,0.98828,0.2571,0.93889
18,0.46959,3.241,5.1731,0.77545,1.5838,0.77577,1.1171,2.2192,0.17847000000000002,0.005887,3.9e-05,4e-06,0.0,0.0,0.0,80.158,77.69,15.977,18.435,19.435,21.756,-0.17085,-0.31368,1.255,4.1146,4.2228,3.6325,0.14418,0.98816,0.22826,0.93242
19,0.53372,2.8696,4.8523,0.8334600000000001,1.8097,0.77699,1.108,2.0479,0.19002,0.010225,2.3e-05,3e-06,0.0,0.0,0.0,83.53200000000002,83.735,19.606,17.38,17.757,21.768,-0.4351600000000001,-0.56703,0.87271,4.4226,4.6967,2.736,0.13433,0.9879,0.25311,0.93668
20,0.45197,3.3356,5.2729,0.78056,1.5998,0.7780100000000001,1.1024,2.2627,0.17873,0.006131,3e-05,3e-06,0.0,0.0,0.0,83.10700000000001,85.01,7.6459,17.622,17.432000000000002,15.704,0.24126,0.22702,2.3894,3.8258,3.7806,8.8945,0.14517,0.98648,0.25485,0.93259
21,0.48198,3.1635,5.1061,0.8035,1.6798,0.77552,1.0967,2.1748,0.18335,0.007639,6.7e-05,1.1e-05,0.0,1e-06,0.0,87.27,87.646,18.041,15.715,16.352,19.354,0.061177,-0.074645,0.95123,5.0437,5.0393,3.3163,0.1237,0.9881,0.28307,0.94318
22,0.43733,3.4645,5.3604,0.7665,1.557,0.77868,1.0942,2.3083,0.17652,0.005391,2e-05,1e-06,0.0,0.0,0.0,90.551,92.713,36.213,16.003,16.253,21.999,0.048398,-0.12153,0.021137,4.7123,4.4458,2.4851,0.12072,0.98783,0.26038,0.9422
23,0.22505,4.7247,7.4726,0.55287,1.2001,0.7246100000000001,1.229,3.1673,0.17538,0.001001,0.000112,1e-06,0.0,0.0,0.0,77.791,78.111,0.7228899999999999,16.977999999999998,16.143,5.7019,0.3455,-0.1071,11.084,5.3971,5.2069,151.07,0.11739,0.99159,0.31191,0.94301
24,0.22265,4.9451,7.5126,0.6587,1.3291,0.71591,1.115,3.1464,0.18172,0.002534,0.000125,1e-06,0.0,0.0,0.0,92.739,100.59,0.37457,17.269000000000002,15.896,4.6838,-0.47399,-0.8534299999999999,18.264,6.0763,6.6237,412.94,0.1299,0.98845,0.28781,0.93723
25,0.24769,4.2860000000000005,7.1228,0.56005,1.2071,0.67675,1.2444,2.9169,0.18799,0.001223,0.000307,6e-06,0.0,0.0,0.0,102.06,94.657,39.52,15.849,16.794,25.104,0.08058,0.087102,-0.015147,5.2895,5.4371,2.268,0.094957,0.99137,0.33421,0.95419
26,0.15947,5.7449,8.8771,0.5807100000000001,1.2283,0.68323,1.1524,3.6495,0.18684,0.001436,0.000264,1e-06,0.0,0.0,0.0,84.836,89.788,0.35634,17.070999999999998,15.84,4.5568,-0.23054,-0.45514,17.755,5.5169,5.935,381.62,0.093853,0.9925,0.33984000000000003,0.95567
27,0.23797,4.7891,7.2669,0.617,1.2707,0.69812,1.1247,3.0142,0.18422,0.001875,0.000599,2e-06,0.0,0.0,0.0,76.057,62.083,3.7924,11.716,14.925999999999998,9.9031,0.36539,0.26359,3.9719,7.1302,5.9445,23.833,0.11302,0.99288,0.30337,0.94659
28,0.2722,4.5325,6.7946,0.5701,1.2172,0.7442,1.1722,2.9167,0.17122,0.001104,6.4e-05,0.0,0.0,0.0,0.0,72.377,67.153,12.01,13.214,15.755,14.298,0.19444,0.019387,1.8902,6.9377,6.0182,8.6125,0.1209,0.99205,0.27665,0.94182
29,0.33147,4.0179,6.1572,0.4987,1.1537,0.7209899999999999,1.2114,2.6074,0.17515,0.0006190000000000001,0.00022,6e-06,0.0,0.0,0.0,67.179,71.835,2.2314,14.104,14.459,7.1868,0.12568,0.018265,5.5406,5.9929999999999986,5.4062,46.978,0.12422,0.9919,0.29203,0.9397
30,0.24415,4.2823,7.1743,0.53291,1.1818,0.67624,1.2673,2.9396,0.18743,0.000962,0.000297,1e-05,0.0,0.0,0.0,89.384,93.451,0.14190999999999998,16.55,15.101,2.8263,-0.22407,-0.51231,27.09,5.5559,5.6579,908.3,0.087352,0.99277,0.35987,0.95866
31,0.17656,5.2789,8.4365,0.4809100000000001,1.1405,0.69394,1.2466,3.5063,0.18169,0.0005639999999999999,0.000401,4e-06,0.0,0.0,0.0,78.532,78.657,6.0265,16.542,16.695,13.659,0.27976,0.1276,3.6094,4.769,4.7749,19.263,0.11202,0.99182,0.30683,0.94623
32,0.2857,4.5932,6.6321,0.59185,1.2406,0.74365,1.1179,2.843,0.17201,0.001334,5.8e-05,1e-06,0.0,0.0,0.0,75.778,68.60300000000001,6.0244,13.549,14.602,10.963,0.38117,0.13452,3.0095,7.2379,6.4385,15.894,0.14322,0.9903,0.25915,0.93101
33,0.28865,4.3654,6.5982,0.38136,1.0818,0.7260800000000001,1.2383,2.809,0.17269,0.000183,0.000353,1e-06,0.0,0.0,0.0,68.195,65.263,4.9289999999999985,12.178,13.503,9.7708,0.29527,0.19984,3.1587,7.6657,6.7381,16.832,0.11131,0.99306,0.31376,0.94668
34,0.26515,4.6263,6.8842,0.43291,1.1093,0.70422,1.1856,2.8847,0.17845999999999998,0.00034,7.099999999999999e-05,4e-06,0.0,0.0,0.0,64.225,64.325,1.1046,13.231,14.639,5.7485,0.45869,0.35513,8.0997,6.4637,5.6817,88.441,0.099267,0.99387,0.32034,0.95326
35,0.29891,4.0733,6.4839,0.51457,1.1663,0.6964899999999999,1.2301,2.6976,0.1816,0.000768,0.000167,6e-06,0.0,0.0,0.0,69.015,67.623,1.3837,13.272,14.787,6.3506,0.3904,0.23747,6.6299,5.9727,5.1573,58.41,0.11924,0.9924,0.30541,0.94256
36,0.30228,4.4059,6.4477,0.56947,1.2165,0.73055,1.134,2.7423,0.1744,0.001139,9.3e-05,0.0,0.0,0.0,0.0,72.673,71.414,2.447,13.658,15.128,7.904,0.41133,0.072418,5.5258,6.4624,5.4524,45.719,0.13149,0.991,0.26478,0.93685
37,0.27819,4.3729,6.721,0.61127,1.2636,0.73345,1.171,2.8584,0.17511,0.0016190000000000002,0.000126,0.0,0.0,0.0,0.0,66.406,63.75899999999999,6.8293,13.353,15.293,11.211,0.16899999999999998,0.068977,2.7522,6.11,5.5699,14.109000000000002,0.11278,0.993,0.30366,0.94587
38,0.21811,4.9672,7.5904,0.65028,1.3163,0.70014,1.1145,3.1459,0.18532,0.0024690000000000003,0.000257,4e-06,0.0,0.0,0.0,84.145,91.286,0.35937,17.428,15.634,4.6155,-0.21331,-0.43165,15.927,5.07,5.5341,293.11,0.10132,0.99172,0.32473,0.9515
39,0.25287,4.407,7.0495,0.6479,1.3128,0.72348,1.1875,2.9705,0.17922000000000002,0.002266,0.000116,1e-06,0.0,0.0,0.0,92.168,90.363,30.216,17.160999999999998,17.458,23.924,-0.25482,-0.27542,0.26744,6.2,6.1083,2.1254,0.084746,0.99284,0.31454,0.95933
40,0.25152,4.6016,7.0683,0.52809,1.1776,0.72806,1.2078,3.0055,0.17399,0.000795,0.000116,1e-06,0.0,0.0,0.0,75.545,72.34,10.666,13.625,14.76,13.68,0.46369,0.12541,1.8876,7.4654,6.2311,8.1103,0.12332,0.9915,0.29473,0.94082
41,0.2847,4.2542,6.6437,0.64284,1.3055,0.72759,1.1659,2.8085,0.17794,0.002148,0.000117,1e-06,0.0,0.0,0.0,73.75,72.706,1.82,12.082,13.67,7.0293,0.23335,-0.006794,6.2733,6.6976,6.0319,56.609,0.13074000000000002,0.99109,0.29153,0.93802
42,0.2434,4.4553,7.1853,0.5836399999999999,1.2315,0.71753,1.231,3.0268,0.17800000000000002,0.001335,0.000204,5e-06,0.0,0.0,0.0,79.917,82.87200000000001,4.7895,14.53,14.193,10.739,0.52315,0.07176,3.5485,6.782,6.315,20.136,0.10141,0.99215,0.32557,0.9512
43,0.28217,4.2114,6.6734,0.5683600000000001,1.2154,0.72259,1.2218,2.8229,0.17629,0.001153,0.000131,0.0,0.0,0.0,0.0,72.27600000000002,72.369,1.0594,12.718,14.03,6.174,0.20111,0.090341,8.4949,6.4661,5.8797,97.28,0.13599,0.99081,0.28795,0.93556
44,0.33635,4.0713,6.1124,0.5270600000000001,1.1767,0.7366699999999999,1.1879,2.6145,0.17193,0.000769,0.000148,1e-06,0.0,0.0,0.0,72.681,74.426,1.7518,13.264,14.272,7.3746,0.2433,0.22148,7.3547,6.0596,5.584,78.318,0.14436,0.98983,0.26239,0.93116
45,0.2334,4.6006,7.3375,0.59017,1.2387,0.72465,1.2199,3.1053,0.17647000000000002,0.001385,0.00015800000000000002,0.0,0.0,0.0,0.0,74.175,71.42399999999998,14.45,12.23,13.435,14.113,-0.002527,-0.07541,1.2849,8.3923,7.1669,5.285,0.10932,0.99248,0.30758,0.94785
46,0.40144,3.2019,5.595,0.84025,1.8443,0.7749,1.1326,2.3516,0.19249,0.01103,5.9e-05,3e-06,0.0,0.0,0.0,81.78399999999998,84.045,13.479,18.45,18.178,20.1,0.17335,0.018882,1.5784,4.1764,4.1801,5.1105,0.15649000000000002,0.98704,0.24682,0.92863
47,0.38101,2.8928,5.7429999999999986,0.91437,2.4699,0.77186,1.1098,2.2852,0.23278,0.027961,0.000178,2.9e-05,0.0,2e-06,0.0,75.847,81.94,8.2538,21.626,19.67,18.499,0.22257,0.21863,2.5234,3.1484,3.1981,9.2049,0.19783,0.98402,0.20118,0.9091
48,0.44899,3.018,5.2904,0.85862,1.9508,0.7789699999999999,1.1077,2.2101,0.19765,0.013315,9e-06,2e-06,0.0,0.0,0.0,75.51,74.18,4.5939,17.47,18.131,11.752,-0.18174,-0.23723,3.1795,4.052,4.0741,14.644,0.14662,0.98813,0.23124,0.93129
49,0.48691,3.1423,5.0802,0.82929,1.7895,0.77798,1.0659999999999998,2.1488,0.18866,0.009775,0.000115,1.3e-05,0.0,1e-06,0.0,81.051,83.209,9.7715,18.041,17.727999999999994,16.531,-0.20735,-0.34385,1.8915,3.6471,3.8958,6.4809,0.13335,0.98769,0.26006,0.93714
50,0.4280600000000001,3.1985,5.4181,0.8368200000000001,1.8266,0.78015,1.1071,2.2882,0.19019,0.010501,2e-05,4e-06,0.0,0.0,0.0,74.01,80.15100000000002,4.8503,18.826,16.944000000000006,12.362,-0.051138,0.06881,3.3064,4.0849,3.8584,16.583,0.15500999999999998,0.98708,0.23684,0.92792
51,0.42245,3.0694,5.454,0.8690100000000001,2.021,0.77655,1.1014,2.2617,0.20248,0.015088999999999997,3.8e-05,8e-06,0.0,1e-06,0.0,80.32300000000002,85.177,5.6269,19.005,18.274,13.901,-0.20946,-0.33315,3.2486,4.9503,4.9893,15.607,0.13026,0.98873,0.26859,0.93919
52,0.46572,3.108,5.1945,0.84704,1.8814,0.7780100000000001,1.0748,2.1811,0.19383,0.011758,6.3e-05,4e-06,0.0,0.0,0.0,86.569,91.412,17.415,19.944000000000006,19.212,22.031,-0.2237,-0.36784,1.205,4.3003,4.338,3.9407,0.15141,0.98412,0.2312,0.92895
53,0.3955,3.317,5.6368,0.8477399999999999,1.8853,0.77876,1.0922,2.3672,0.19388,0.011824,1.2e-05,2e-06,0.0,0.0,0.0,84.844,87.955,11.893,18.786,18.434,18.794,-0.29841,-0.30142,1.7291,4.4555,4.4716,5.9103,0.13883,0.98744,0.25275,0.93459
54,0.33896,3.686,6.0888,0.83135,1.7994,0.77768,1.086,2.573,0.18928,0.00999,4.2e-05,2e-06,0.0,0.0,0.0,81.295,83.07600000000002,5.0207,18.002,17.759,13.177,0.13506,0.025893,3.533,4.255,3.9355,18.537,0.16147999999999998,0.98537,0.24253,0.92555
55,0.37713,3.0267,5.7724,0.8931,2.2229,0.7703,1.1227,2.3437,0.21686,0.020696,0.000113,2.4e-05,0.0,3e-06,0.0,77.016,84.024,2.6792,25.483,24.136,10.855,0.17682,0.17502,4.8301,2.6376,2.6064,28.829,0.20367,0.98296,0.18115,0.90396
56,0.4225600000000001,3.2176,5.4533,0.8392,1.8388,0.7792600000000001,1.1033,2.2995,0.1911,0.010788,5.2e-05,6e-06,0.0,1e-06,0.0,80.527,85.154,10.488,18.612,18.092,17.208,-0.32242,-0.43313,1.8466,4.5075,4.6748,6.3079,0.12555,0.98921,0.26762,0.94117
57,0.41358,3.4395,5.5122,0.80776,1.6963,0.7799,1.0867,2.3514,0.18318,0.007867,1.3e-05,1e-06,0.0,0.0,0.0,89.911,94.073,18.566,17.797,16.965,21.448,-0.23354,-0.32259,0.99188,4.8315,5.0483,3.2241,0.12739,0.987,0.26294,0.93915
58,0.41209,2.9654,5.5222,0.88821,2.1766,0.77782,1.1132,2.2619,0.21181,0.019038,8.4e-05,1.4e-05,0.0,1e-06,0.0,71.617,84.917,0.43044,22.76,19.758,4.3557,0.017386000000000002,0.12061,14.914,3.3315,3.1743,298.23,0.18667,0.98475,0.21001,0.91272
59,0.37657,3.2960000000000003,5.7767,0.84447,1.8671,0.77399,1.1284,2.4221,0.19402,0.01156,4e-05,8e-06,0.0,1e-06,0.0,79.03699999999998,84.384,6.3456,18.798,18.443,14.929,0.2502,0.1916,3.024,4.217,3.8508,13.646,0.15108,0.98697,0.24326,0.92927
60,0.37294,3.3586,5.8048,0.85403,1.9222,0.77353,1.0964,2.4222,0.19735,0.012832,0.0001,1.8e-05,0.0,2e-06,0.0,80.97,88.095,4.4072,19.286,18.422,12.737,0.16325,0.10678,4.0443,3.9321,3.5045,23.598000000000006,0.14035999999999998,0.98769,0.2486,0.93403
61,0.43999,3.3029,5.3442,0.82476,1.7684,0.7810199999999999,1.0753,2.2687,0.18676,0.009266,1.8e-05,2e-06,0.0,0.0,0.0,77.491,85.302,4.7804,18.619,17.085,13.127,0.34897,0.31118,3.7554,4.6973,4.2816,20.223,0.17127,0.98413,0.23994,0.92005
62,0.37583,3.2014,5.7825,0.85649,1.9374,0.77557,1.1428,2.4131,0.19772,0.013118,2.5e-05,2e-06,0.0,0.0,0.0,79.148,87.646,1.5246,19.43,17.887999999999995,8.0556,0.10166,0.030232,7.3731,4.2478,3.7363,71.538,0.12807000000000002,0.98961,0.27085,0.93941
63,0.39303,3.0201,5.6545,0.89289,2.2209,0.77494,1.106,2.3031,0.21543,0.020392,4.2e-05,1e-05,0.0,1e-06,0.0,76.419,87.654,1.0587,23.658,20.346,6.8614,-0.0776,-0.014015,8.907,3.1995,3.0487,102.64,0.17978,0.98505,0.21628000000000006,0.91506
64,0.3551,3.0949,5.9488,0.89049,2.1978,0.76835,1.1365,2.4174,0.21579,0.020098,0.00015,2.4e-05,0.0,2e-06,0.0,76.487,86.206,2.7525,24.557,21.829,11.535,0.20909,0.22387,5.3735,3.2272,3.0487,37.07,0.20153,0.98319,0.19837,0.90693
65,0.39426,3.1158,5.6456,0.8533799999999999,1.9183,0.7718,1.1493,2.3539,0.19756,0.012799,0.000202,2.5e-05,0.0,2e-06,0.0,73.084,72.824,3.1547,18.187,18.658,10.784,0.33286,0.26463000000000003,4.4476,3.7781,3.5793,26.894,0.15977,0.98832,0.22888000000000006,0.92496
66,0.4561,3.2152,5.249,0.8224100000000001,1.7578,0.7803,1.0877,2.2291,0.18636,0.009068,2.1e-05,1e-06,0.0,0.0,0.0,86.56700000000002,87.48899999999998,18.343,17.984,17.180999999999994,21.856,-0.29633000000000004,-0.26833,0.99871,4.1297,4.1616,3.0327,0.13679000000000002,0.98674,0.25678,0.93565
67,0.4147,3.147,5.5048,0.8538399999999999,1.9211,0.7774,1.1127,2.303,0.1963,0.012678,6.9e-05,1.1e-05,0.0,1e-06,0.0,77.593,78.572,6.7713,18.62,18.574,14.619000000000002,-0.13168,-0.19632,2.4687,3.7939,3.8468,9.227,0.13877,0.98893,0.23925,0.93436
68,0.39469,3.3108,5.6426,0.86187,1.9719,0.77622,1.0693,2.349,0.19961,0.01391,0.000113,1.8e-05,0.0,1e-06,0.0,73.285,74.164,2.4772,19.244,19.129,9.7041,0.27205,0.21931,5.0995,3.7457,3.5404,34.325,0.17307999999999998,0.98614,0.21326,0.91869
69,0.47093,3.0669,5.1657,0.81692,1.7338,0.74737,1.1058,2.1509,0.19323,0.009363,0.000118,2.5e-05,0.0,2e-06,0.0,60.702,65.194,3.1523,18.738,17.537,9.7808,0.32444,0.22407,4.5812,4.203,3.8668,31.9,0.15697,0.98938,0.25238,0.92904
70,0.31795,3.3258,6.2867,0.8529700000000001,1.9158,0.69944,1.1421,2.4958,0.21783,0.015513999999999997,0.000908,0.000253,0.0,3.1e-05,0.0,67.983,61.87600000000001,3.2209,14.488,17.157,9.3879,0.45519,-0.015005,4.2946,5.1333,4.2537,28.58,0.12456,0.99224,0.29598,0.94576
71,0.23844,3.7512,7.2597,0.88079,2.1119,0.66799,1.0884,2.7709,0.2419,0.023499000000000003,0.000797,0.000224,0.0,3e-05,0.0,75.641,71.50399999999998,2.2044,15.985,17.243,8.6825,1.1479,0.55977,5.7631,6.419,4.609,45.51,0.14931,0.98974,0.26425,0.93241
72,0.2443,3.7334,7.1721,0.88446,2.1431,0.67719,1.0799,2.7489,0.24086,0.023941,5.7e-05,1.5e-05,0.0,2e-06,0.0,71.413,72.937,4.9865,16.163,16.144000000000002,12.052,0.54925,0.25968,3.5011,5.3684,4.5959,20.001,0.14667,0.99003,0.27471,0.93418
73,0.34228000000000003,3.3567,6.0592,0.85006,1.8986,0.7045899999999999,1.0996,2.4177,0.21514,0.014811,0.000167,4.6e-05,0.0,6e-06,0.0,77.638,82.072,1.7176,16.268,15.88,7.3237,-0.025701,-0.3347,6.5021,4.5913,4.384,62.16,0.12263,0.99077,0.29918,0.94531
74,0.22449,3.5963,7.4819,0.9142,2.4675,0.66887,1.0832,2.772,0.26843,0.037131,0.001381,0.000439,0.0,8.1e-05,0.0,79.528,61.75899999999999,0.22867,12.576,17.035999999999998,3.2309,1.0539,0.5481,21.169,6.6759,4.8589,571.75,0.13245,0.99151,0.29739,0.94118
75,0.22352,4.0615,7.497999999999998,0.8798299999999999,2.104,0.68184,1.0509,2.8933,0.23642,0.022287,0.000194,6e-06,0.0,-1e-06,0.0,73.743,76.05,3.7991,16.82,16.284000000000002,11.595,0.54808,0.33951,4.347,5.1068,4.374,27.485,0.16626,0.98812,0.24855,0.92473
76,0.31811,3.4993,6.2852,0.8239799999999999,1.7649,0.71501,1.1432,2.5536,0.2038,0.010971,0.000499,0.000133,0.0,1.4e-05,0.0,86.23299999999998,90.897,15.664,16.665,16.475,18.707,-0.19903,-0.33718000000000004,1.2516,4.3242,4.3231,4.6409,0.11611,0.99025,0.29177,0.94645
77,0.27226,3.6879,6.7938,0.84325,1.8604,0.66181,1.0987,2.6355,0.22645,0.015607,0.000157,6.4e-05,0.0,8e-06,0.0,75.509,77.167,2.591,15.938,16.372,9.1363,0.52382,-0.16975,5.3081,4.817,4.4679,41.687,0.13144,0.99066,0.29783000000000004,0.94102
78,0.33956,3.2733,6.0834,0.83488,1.8167,0.70907,1.1611,2.4513,0.20865,0.012459,0.001393,0.000377,0.0,4.1e-05,0.0,68.20100000000001,75.419,0.74456,20.402,18.389,5.5586,-0.077598,-0.067108,10.986,3.5239,3.3631,162.19,0.13146,0.99101,0.27332,0.93963
79,0.34076,3.1762,6.0727,0.8840399999999999,2.1394,0.69817,1.0922,2.3641,0.23336,0.022404,0.001256,0.000271,0.0,2.9e-05,0.0,68.687,51.308,1.987,16.472,22.546,8.8431,0.32465,-0.035554,6.477,4.2792,3.256,57.309,0.17417,0.98937,0.24673,0.92575
80,0.27677,3.4232,6.7382,0.88065,2.1107,0.6644,1.1044,2.5652,0.24312,0.023712,4.8e-05,3.1e-05,0.0,4e-06,0.0,65.329,68.137,1.3251,16.9,16.500999999999998,6.8662,0.79887,0.46357,7.632999999999999,5.3265,4.2771,82.34,0.13801,0.99122,0.30443000000000003,0.93855
81,0.4310100000000001,3.0043,5.3996,0.8473200000000001,1.8829,0.73305,1.1214,2.2004,0.20582,0.013284,0.0005769999999999999,0.000124,0.0,1.3e-05,0.0,65.683,65.753,4.6969,16.744,17.35,11.964,0.74082,0.5103,3.6987,4.4323,3.8228,20.981,0.15433,0.98963,0.26165,0.93171
82,0.31687,3.3622,6.2974,0.87297,2.0501,0.69353,1.0894,2.4619,0.22871,0.019824,0.0010960000000000002,0.000461,0.0,6.4e-05,0.0,63.762,58.179,11.288,17.186,19.336,17.895,1.0376,0.62937,2.0161,5.7543,4.3041,7.659,0.14665999999999998,0.99047,0.26943,0.93667
83,0.2804,3.466,6.6944,0.8939600000000001,2.2315,0.6977899999999999,1.0801,2.5851,0.24001,0.025513,0.000947,0.000374,0.0,6e-05,0.0,68.222,71.535,1.4233,15.050999999999998,14.62,6.4379,0.8488600000000001,0.39779,7.1841,6.0491,4.6104,74.903,0.13872,0.99061,0.26617,0.93668
84,0.28861,3.5261,6.5986,0.82409,1.7653,0.65228,1.1375,2.5606,0.22343,0.013196,0.002663,0.000648,0.0,7.4e-05,0.0,79.85,86.28,1.9727,19.775,18.449,9.9107,-0.41157,-0.39874,6.5509,4.0125,3.802,53.726000000000006,0.1156,0.99122,0.32402,0.94802
85,0.27971,3.6236,6.7028,0.87495,2.0652,0.71,1.0846,2.6479,0.22442,0.019369,0.000126,2.6e-05,0.0,3e-06,0.0,75.707,74.384,4.7699,15.167,15.665,11.577,0.5766100000000001,0.30286,3.5488,5.421,4.5323,20.209,0.14986,0.98946,0.27102,0.93186
86,0.378,3.0149,5.7658,0.87684,2.0799,0.7045899999999999,1.1131,2.2663,0.22714,0.020121,0.001073,0.000279,0.0,3.7e-05,0.0,74.515,65.181,5.8484,13.529000000000002,16.037,12.529000000000002,0.6550699999999999,0.44099,2.8555,5.4512,4.6389999999999985,13.33,0.14333,0.9905,0.26974000000000004,0.93602
87,0.32614,3.4353,6.2073,0.8192200000000001,1.7438,0.6937,1.1397,2.4882,0.20877,0.011117,0.001079,0.00034500000000000004,0.0,3.5e-05,0.0,64.41,62.812,6.1388,13.694,15.335,11.896,0.36237,-0.10305,2.6963,5.7758,4.6783,12.358,0.097161,0.994,0.31216,0.95658
88,0.4605,2.9436,5.2239,0.85429,1.9238,0.7349600000000001,1.0969,2.1245,0.2078,0.014256,0.000261,7.900000000000001e-05,0.0,9e-06,0.0,66.679,69.993,7.5237,16.595,16.059,14.318,0.5263800000000001,0.30153,2.4532,4.6738,3.6712,10.474,0.14856,0.98985,0.25639,0.93345
89,0.3833,3.1971,5.7258,0.84395,1.8642,0.72417,1.1162,2.3227,0.20719,0.013132,0.000795,0.000209,0.0,2.4e-05,0.0,74.926,71.656,12.890999999999998,16.055,17.383,17.437,-0.24003,-0.4356600000000001,1.3986,4.3894,4.3363,4.7217,0.14992,0.98888,0.24152,0.93319
90,0.31694,3.341,6.2967,0.85583,1.9333,0.70134,1.1352,2.4996,0.21838,0.015924,0.001824,0.00064,1e-06,7.8e-05,0.0,78.48,77.09,9.611,16.829,17.436,18.376,0.17787999999999998,-0.050672,2.4736,4.5058,4.1852,10.235,0.13758,0.98995,0.27772,0.93761
91,0.39569,3.1260000000000003,5.6355,0.8585200000000001,1.9502,0.7269100000000001,1.1006,2.2744,0.21176,0.015274,0.000969,0.00028,0.0,3.4e-05,0.0,60.771,60.51600000000001,5.2258,18.271,18.409,13.068,0.69799,0.4581,3.4236,4.6972,3.813,17.375999999999998,0.12899000000000002,0.99189,0.28342,0.94188
92,0.76684,2.7484,4.0481,0.72488,1.4516,0.77652,1.0773,1.7531,0.17228,0.003769,2.4e-05,2e-06,0.0,0.0,0.0,67.977,64.67399999999999,14.238,17.54,18.906,19.509,0.619,0.19849,1.4492,3.9986,3.8601,4.7294,0.29773,0.97274,0.18467,0.8702700000000001
93,0.59306,3.0651,4.6032,0.64967,1.3154,0.77332,1.1515,2.0051,0.16775,0.002014,8.7e-05,7.000000000000002e-06,0.0,0.0,0.0,63.415,60.708,9.1581,26.156,26.464,17.285999999999998,-0.01848,-0.16673,2.3081,3.0531,2.9424,8.8825,0.31941,0.97754,0.16467,0.86698
94,0.6331899999999999,2.8689,4.4549,0.67169,1.3498,0.76717,1.1706,1.9292,0.17032,0.002462,6.7e-05,5e-06,0.0,0.0,0.0,69.616,73.267,3.2991,20.113,19.152,10.941,0.13775,0.010606,4.43,3.9194,3.7189,27.002,0.21633,0.98427,0.21537,0.90201
95,0.5595399999999999,2.901,4.739,0.72287,1.4472,0.76744,1.1896,2.0408,0.17413,0.003793,4.2e-05,4e-06,0.0,0.0,0.0,61.424,66.116,4.9002,23.928,22.781,14.508,0.17875,0.09418,3.7289,3.4487,3.4408,18.896,0.28639000000000003,0.97426,0.17477,0.87213
96,0.66788,2.8148,4.3377,0.64769,1.3125,0.7687,1.1793,1.8841,0.16866,0.002004,3e-06,0.0,0.0,0.0,0.0,64.247,64.221,3.0325,19.704,19.833,10.066,0.41799,-0.051806,4.5099,4.3985,3.8007,28.206,0.20728,0.98622,0.22811,0.90651
