,roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity
0,0.38885,3.3324,5.6848,0.8348200000000001,1.8165,0.76673,1.1083,2.3819999999999997,0.19294,0.010648999999999999,0.000239,4.8e-05,0.0,5e-06,0.0,86.738,87.781,30.296,17.873,18.164,25.002,0.08389400000000001,-0.17915,0.4763,4.5146,4.5284,2.3768,0.12541,0.98877,0.24961,0.94045
1,0.48873,3.3286,5.0707,0.79909,1.6633,0.77585,1.0404,2.1628,0.18242,0.0073209999999999985,0.000143,1.6e-05,0.0,1e-06,0.0,86.10700000000001,85.78299999999999,18.914,18.572,18.887,22.378,-0.072122,-0.29977,0.9916,3.885,3.9098,3.0839,0.14247,0.986,0.23779,0.9335899999999999
2,0.42368999999999996,3.0577,5.4461,0.8543200000000001,1.9240000000000002,0.7728,1.1288,2.2711,0.19764,0.012898,0.000153,2.1e-05,0.0,2e-06,0.0,86.54700000000004,90.012,24.639,18.985,18.822,24.97300000000001,0.049932,-0.19863,0.76058,3.7409,4.0344,2.6332,0.12592,0.98851,0.24222,0.9401299999999999
3,0.39037,3.4155,5.6737,0.8084,1.6988,0.76663,1.1159,2.3991,0.18649000000000002,0.008192,0.000167,2.6000000000000002e-05,0.0,2e-06,0.0,84.376,87.51100000000002,19.585,16.562,16.578,21.691,0.28028000000000003,0.010588,1.0431,4.8961,4.845,3.5043,0.1208,0.9894200000000001,0.27455,0.94268
4,0.48862,3.0523,5.0713,0.80886,1.7007,0.77884,1.1244,2.1611,0.18366,0.007972,8e-06,1e-06,0.0,0.0,0.0,81.597,84.236,8.4471,18.325,18.124000000000002,15.622,-0.59053,-0.63269,2.2673,4.4860000000000015,4.59,9.024,0.12172999999999999,0.98939,0.27173,0.9441299999999999
5,0.49982,3.3298,5.0141,0.71525,1.4309,0.78061,1.1122,2.18,0.17052,0.003435,1e-06,0.0,0.0,0.0,0.0,74.46,78.532,2.7216,19.419,18.767,10.26,-0.020040000000000002,-0.018083000000000002,4.9522,3.8849,3.9839,32.277,0.14515,0.98756,0.22674,0.9310200000000001
6,0.44478999999999996,3.2855,5.3153,0.8004899999999999,1.6685,0.77046,1.0994,2.2584,0.18397,0.007522,8.7e-05,1.4000000000000001e-05,0.0,1e-06,0.0,82.212,83.995,12.751,19.927,20.289,21.105,-0.14618,-0.34278000000000003,1.6681,3.6341,3.8942,4.9575,0.13927,0.9877,0.23039,0.93424
7,0.42639,3.2939,5.4288,0.79945,1.6647,0.7738,1.1237,2.3123,0.18297,0.007384,9.499999999999999e-05,1.2e-05,0.0,1e-06,0.0,81.99700000000001,82.15899999999998,18.076,16.942,17.896,22.25800000000001,0.18903,-0.060205999999999996,1.1208,3.8612,4.0364,3.3753,0.13167,0.9891,0.25378,0.9376899999999999
8,0.45813999999999994,3.4213,5.2373,0.74651,1.5029,0.77988,1.1027,2.2654,0.17377,0.0045049999999999995,2e-06,0.0,0.0,0.0,0.0,71.186,79.22399999999998,0.67092,20.459,19.413,5.3617,0.1003,0.10654000000000001,11.262,4.1593,4.1451,163.0,0.16684000000000002,0.9858299999999999,0.20670999999999998,0.92156
9,0.37982,3.531,5.7520000000000024,0.80313,1.6784,0.76904,1.1027,2.4399,0.18482,0.007741,5.5e-05,1.2e-05,0.0,1e-06,0.0,83.3,87.87799999999999,12.59,15.997,15.571,18.096,0.47723999999999994,0.30543000000000003,1.7493,5.4688,5.4606,6.0907,0.11794,0.9891399999999999,0.29638000000000003,0.9453799999999999
10,0.42973999999999996,3.1943,5.4076,0.82824,1.7845,0.77542,1.1159,2.2845,0.18899999999999997,0.009734999999999999,8.8e-05,1e-05,0.0,1e-06,0.0,80.012,80.624,17.276,18.445999999999998,18.689,22.564,-0.1353,-0.27008000000000004,1.1355,3.7105,3.8793,3.2539999999999996,0.14607,0.98785,0.22816999999999998,0.9307700000000001
11,0.41961000000000004,3.6225,5.4724,0.71722,1.435,0.7777,1.1121,2.3742,0.17132999999999998,0.0035189999999999996,4.7e-05,3e-06,0.0,0.0,0.0,82.288,79.94800000000002,16.312,17.625,18.607,21.5,0.1831,-0.06265,1.247,3.866,3.9571,3.8,0.14844000000000002,0.9869700000000001,0.23625,0.93099
12,0.42162,3.3405,5.4594,0.81558,1.7282,0.7762,1.0953,2.3177,0.18575,0.008568000000000001,6.8e-05,9e-06,0.0,1e-06,0.0,86.444,87.22,46.3,16.094,16.928,22.108,-0.10867,-0.18741,-0.2296,4.7673,4.6874,2.8480000000000003,0.11467999999999999,0.9891399999999999,0.27393,0.94571
13,0.50307,3.0557,4.9979,0.80065,1.6691,0.77937,1.1177,2.1357,0.18189,0.0073620000000000005,2.7000000000000002e-05,1e-06,0.0,0.0,0.0,79.643,74.298,8.9569,19.16,20.437,17.515,-0.11350999999999999,-0.37168,2.5042,4.4225,4.2462,10.619000000000002,0.1576,0.9869899999999999,0.22371,0.9283100000000001
14,0.4970600000000001,3.2316,5.0280000000000005,0.7552,1.5256,0.78155,1.1137,2.1739,0.17442,0.004841,1.3000000000000001e-05,1e-06,0.0,0.0,0.0,82.709,85.109,10.327,16.689,16.945,17.273,-0.15082,-0.17402,1.9375,4.3048,4.4239999999999995,6.6374,0.12295,0.98841,0.2726,0.9413799999999999
15,0.47939,3.2671,5.1199,0.79032,1.6321,0.77775,1.0818,2.1915,0.18039000000000002,0.006711,7.7e-05,9e-06,0.0,1e-06,0.0,85.26899999999998,84.62200000000001,20.738000000000003,17.985,18.843,22.999000000000002,-0.24923,-0.37778,0.81324,3.5162,3.7082,2.6205,0.13242,0.9874799999999999,0.2366800000000001,0.93691
16,0.48035,2.9964,5.1148,0.8337200000000001,1.811,0.77232,1.1147,2.1519,0.19124000000000002,0.010376999999999999,0.00011899999999999999,2.1e-05,0.0,2e-06,0.0,77.937,79.684,12.627,20.802,20.671999999999997,20.828000000000007,-0.050176,-0.13267,1.6173,3.1741,3.2084,4.6986,0.14403,0.9885,0.2203,0.9316399999999999
17,0.4102,3.3971,5.5349,0.7693,1.5652,0.77662,1.1477,2.3789,0.17737999999999998,0.005558,3.6e-05,3e-06,0.0,0.0,0.0,85.971,91.26,20.82,19.129,18.602999999999998,22.4,-0.15137,-0.32685,0.9510799999999999,4.7695,4.6928,3.2994,0.12190999999999999,0.98877,0.25251,0.94206
18,0.44391,3.2495,5.3206,0.81892,1.7425,0.77928,1.095,2.2607,0.18578,0.008784,1.1e-05,1e-06,0.0,0.0,0.0,84.42,87.495,18.680999999999997,16.879,16.824,20.195999999999998,-0.18265,-0.26145,0.9147700000000001,4.7342,4.8113,3.1681,0.1212,0.98869,0.27358000000000005,0.9429700000000001
19,0.47475,3.2248,5.1448,0.77828,1.5926,0.7790199999999999,1.1158,2.2104,0.17815,0.00599,2.1e-05,1e-06,0.0,0.0,0.0,81.44800000000002,85.024,11.477,17.500999999999998,17.897000000000006,17.715,-0.23393000000000005,-0.39121999999999996,1.6185,3.9802,4.0287,5.1664,0.12816,0.98849,0.26178,0.93989
20,0.30485,3.8739,6.4204,0.79928,1.6640000000000001,0.76893,1.1266,2.7262,0.1841,0.007465999999999999,4.1e-05,1.4000000000000001e-05,0.0,1e-06,0.0,93.177,94.755,43.963,17.183,17.512999999999998,21.909000000000002,0.046847,-0.1887,0.005122,4.1105,4.1515,2.6864,0.11459000000000001,0.98872,0.2470300000000001,0.94565
21,0.44823999999999997,3.3002,5.2948,0.79505,1.6487,0.7811100000000001,1.1043,2.2685,0.18045,0.006953,3e-06,0.0,0.0,0.0,0.0,77.737,79.178,9.7387,16.965999999999998,17.282,15.934000000000001,-0.13685999999999998,-0.22195,1.9236,4.6034,4.6014,6.7426,0.13487000000000002,0.9882200000000001,0.24758000000000002,0.93658
22,0.42867,3.3625,5.4143,0.79213,1.6384,0.77415,1.1068,2.3111,0.18155,0.006889,0.000124,1.2e-05,0.0,1e-06,0.0,88.01,89.305,23.116,19.122,19.208,24.76,-0.15477,-0.40386,0.81429,3.8842,4.1186,2.7028,0.12454000000000001,0.9883700000000001,0.23769,0.9403100000000001
23,0.46798999999999996,3.4549,5.1819,0.74849,1.508,0.77995,1.0787,2.2408,0.17398,0.004582999999999999,2.8999999999999997e-05,3e-06,0.0,0.0,0.0,85.26,87.45100000000002,19.464000000000002,15.982999999999999,16.212,20.229,-0.31331,-0.3079,0.86719,5.2288,4.9238,3.1471,0.1203,0.98835,0.27846,0.9425100000000001
24,0.43738999999999995,3.3801,5.3601,0.7783800000000001,1.5929,0.7775,1.1079,2.3005,0.17851,0.006019,6.8e-05,6e-06,0.0,1e-06,0.0,81.078,77.055,16.757,19.835,21.156,24.009,0.10069,-0.11045,1.3224,3.6139,3.6584,3.7255,0.14628,0.9882,0.21416999999999997,0.9304
25,0.42552,3.4929,5.4343,0.75466,1.5241,0.7786,1.112,2.3453,0.17501,0.004855,1.6e-05,1e-06,0.0,0.0,0.0,70.583,73.788,3.7101,16.678,16.927,10.987,0.13055,0.039005,3.9915,5.0501,4.8991,22.436,0.14407,0.98844,0.22668000000000002,0.9317700000000001
26,0.4796,3.2283,5.1188,0.75335,1.5206,0.78009,1.1357,2.2118,0.17452,0.0047810000000000005,3e-06,0.0,0.0,0.0,0.0,87.17200000000004,90.935,6.0896,17.323,17.811,13.138,-0.27036,-0.26133,2.719,4.0453,3.8655,11.776,0.12605,0.98814,0.26361,0.94052
27,0.4099600000000001,3.4313,5.5365,0.79911,1.6634,0.77352,1.1003,2.3579,0.18297,0.007365999999999998,8.1e-05,1.2e-05,0.0,1e-06,0.0,85.574,85.912,22.855,18.864,18.895,25.583000000000002,-0.11457,-0.19919,0.84646,3.3483,3.4704,2.6509,0.13279000000000002,0.9881700000000001,0.22993000000000002,0.9367200000000001
28,0.42868999999999996,3.3388,5.4142,0.79632,1.6532,0.7774300000000001,1.112,2.3134,0.18153,0.007103,7.5e-05,6e-06,0.0,0.0,0.0,83.24799999999998,81.479,29.788,16.832,17.793,22.855999999999998,-0.18753,-0.41953,0.31567,3.9303,4.3777,2.3786,0.12004000000000001,0.98969,0.26538,0.9436
29,0.44286000000000003,3.3602,5.3269,0.7874899999999999,1.6225,0.77556,1.0959999999999999,2.2785,0.18042,0.006575,4.8e-05,5e-06,0.0,0.0,0.0,81.235,84.184,10.800999999999998,17.726,17.75,17.346,-0.045869,-0.13509000000000002,1.815,4.1741,3.9792,6.1162,0.12680999999999998,0.98906,0.26043,0.9408799999999999
30,0.41539,3.5262,5.5002,0.76248,1.5456,0.77194,1.1023,2.3601,0.17752,0.005293,7.4e-05,9e-06,0.0,1e-06,0.0,80.278,84.527,14.109000000000002,15.468,15.425999999999998,18.327,0.15206,0.069004,1.4376,4.9355,4.6675,4.9248,0.11485,0.9897,0.28748,0.9458700000000001
31,0.41198999999999997,3.5554,5.5228,0.78036,1.5991,0.77304,1.08,2.3625,0.17985,0.0061990000000000005,9.7e-05,1.3000000000000001e-05,0.0,1e-06,0.0,76.955,76.005,25.285,18.083,18.708,24.355,0.2838,0.13374,0.7455,4.463,4.4064,2.7111,0.14554,0.98803,0.22229000000000002,0.93045
32,0.56498,3.3655,4.7162,0.68056,1.3648,0.7834399999999999,1.0617,2.0622,0.16733,0.002543,5e-06,0.0,0.0,0.0,0.0,86.819,90.96,12.399000000000001,17.113,17.176,17.73,-0.19221,-0.13789,1.5272,4.0637,3.9253,5.0487,0.12275,0.9869399999999999,0.27354,0.9418700000000001
33,0.35108,3.5907,5.9827,0.7874800000000001,1.6225,0.7751899999999999,1.1517,2.5585,0.18051,0.006581,3e-06,1e-06,0.0,0.0,0.0,82.544,86.26799999999999,18.465999999999998,17.245,17.295,20.217,0.33898,0.059226,1.0958,5.1332,4.973,3.7389,0.13744,0.98621,0.27154,0.9361
34,0.36884,3.5331,5.8370000000000015,0.8217,1.7546,0.77832,1.1003,2.4763,0.18666,0.00905,7.8e-05,1.2e-05,0.0,1e-06,0.0,80.969,81.638,14.269,20.398,20.284000000000002,21.33,-0.28254,-0.5191399999999999,1.4932,4.2487,4.5371,4.4354,0.13121,0.98877,0.23375,0.9375100000000001
35,0.39323,3.4399,5.653,0.82015,1.7478,0.77444,1.0939,2.3935,0.18723,0.009002,9.2e-05,1.6e-05,0.0,1e-06,0.0,84.29,83.719,23.397,18.869,19.736,25.068,-0.07989199999999999,-0.22769,0.7830199999999999,3.6617,3.8209,2.5256,0.1291,0.98867,0.23076,0.9385600000000001
36,0.44435,3.4551,5.3179,0.75574,1.527,0.7795300000000001,1.0997,2.296,0.17493,0.004889,2e-05,1e-06,0.0,0.0,0.0,81.93,84.492,18.192999999999998,14.632,14.718,18.725,0.32702,0.26289,1.1246,6.3169,6.1726,4.2484,0.12161,0.98829,0.31033,0.9422
37,0.4729,3.2298,5.1549,0.76358,1.5487,0.77722,1.1307,2.219,0.17645999999999998,0.005272,2.4e-05,2e-06,0.0,0.0,0.0,79.842,79.596,21.699,17.212,17.662,22.366,-0.26957,-0.45643999999999996,0.75975,3.8655,4.1344,2.6403,0.12236,0.98974,0.25321,0.94183
38,0.40869,3.378,5.5451,0.79318,1.6421,0.7678,1.1225,2.3566,0.18324000000000001,0.007072,0.000165,2.6000000000000002e-05,0.0,2e-06,0.0,77.191,81.34100000000002,11.026,18.35,18.209,19.352,0.30514,0.15944,1.9018,4.0995,3.9960000000000004,6.1153,0.14599,0.9879,0.22655999999999998,0.93081
39,0.5363899999999999,3.299,4.8402,0.70428,1.4086,0.78147,1.0928,2.1084,0.16943,0.0031219999999999998,3e-06,0.0,0.0,0.0,0.0,77.53,82.259,0.8997,18.178,18.234,5.4882,-0.4878,-0.45682,9.5447,4.2658,4.1018,128.04,0.13604000000000002,0.98744,0.26300999999999997,0.9366200000000001
40,0.5002,3.2213,5.0123,0.75369,1.5215,0.77657,1.1116,2.1607,0.17535,0.004839,0.00010700000000000001,3e-06,0.0,0.0,0.0,83.751,86.20200000000001,28.756,16.089000000000002,16.351,21.826,-0.11967,-0.28259,0.30356,4.6027,4.7815,2.2848,0.12138,0.9886299999999999,0.27503,0.94281
41,0.45757,3.2523,5.2406,0.7839,1.6106,0.77593,1.1184,2.2441,0.17974,0.0063549999999999995,4e-05,3e-06,0.0,0.0,0.0,80.507,79.921,20.958000000000002,18.663,19.491,22.489,-0.10695,-0.31789,0.8125,3.7372,3.8510000000000004,2.7594,0.13296,0.9890000000000001,0.23897,0.93875
42,0.4871,3.2524,5.0792,0.75369,1.5215,0.7790199999999999,1.1174,2.193,0.1748,0.004808,9e-06,1e-06,0.0,0.0,0.0,79.247,87.068,2.4622,17.595,16.983,8.704,-0.14517,-0.046325,5.3247,4.2869,4.0439,41.155,0.13939000000000001,0.98679,0.2674,0.93619
43,0.45621999999999996,3.252,5.2483,0.7765,1.587,0.7761899999999999,1.1287,2.2516,0.17852,0.005936,2.7000000000000002e-05,3e-06,0.0,0.0,0.0,74.744,77.14699999999998,6.1317,17.451,17.69,13.814,0.15599000000000002,0.031601,2.7219,4.2396,4.1775,11.189,0.15172,0.9877100000000001,0.2270800000000001,0.9291200000000001
44,0.46052,3.234,5.2237,0.80047,1.6684,0.77883,1.1036,2.2315,0.18199,0.0073599999999999985,3.2e-05,4e-06,0.0,0.0,0.0,85.355,90.581,15.939,18.070999999999998,17.873,19.734,-0.28062,-0.3335,1.1633,4.2185,4.217,3.6536,0.11544000000000001,0.98908,0.26547,0.9454899999999999
45,0.45385,3.2239,5.2620000000000005,0.8002600000000001,1.6676,0.77736,1.1144,2.2459,0.18229,0.007373,2.3e-05,3e-06,0.0,0.0,0.0,84.227,86.132,25.656999999999996,16.734,17.051,22.129,-0.038928,-0.19960999999999998,0.53461,4.067,4.1492,2.5019,0.12352,0.98879,0.26103000000000004,0.94194
46,0.46216999999999997,3.306,5.2144,0.74824,1.5073,0.77849,1.1335,2.2528,0.17427,0.0045899999999999995,2.6000000000000002e-05,1e-06,0.0,0.0,0.0,89.507,88.10600000000002,23.159000000000002,16.68,17.57,22.378,-0.18314,-0.30706999999999995,0.6857,4.1263,4.3652,2.6116,0.11725999999999999,0.98915,0.26181,0.9441299999999999
47,0.43249,3.2049,5.3903,0.82484,1.7688,0.7740199999999999,1.1126,2.2779,0.18848,0.009442,7.000000000000003e-06,2e-06,0.0,0.0,0.0,81.486,83.06,10.016,17.29,17.929000000000006,16.924,-0.026685000000000004,-0.11509000000000001,1.9347,4.0571,4.0169,6.6424,0.12232,0.9897299999999999,0.26295999999999997,0.94265
48,0.38151,3.4243,5.7392,0.8217399999999999,1.7548,0.77691,1.1152,2.4325,0.18700999999999998,0.009087,7.099999999999999e-05,9e-06,0.0,1e-06,0.0,85.182,84.074,29.49,18.079,18.546,25.906999999999996,0.17761,-0.001791,0.53622,3.6658,3.7257,2.3236,0.13221,0.9882700000000001,0.23445,0.93722
49,0.43504,3.3526,5.3745,0.78962,1.6297,0.7790699999999999,1.1084,2.3029,0.17997,0.006645,3.7e-05,3e-06,0.0,0.0,0.0,90.781,93.984,40.9,16.67,16.570999999999998,20.993000000000002,-0.22771,-0.39433,-0.13858,4.6923,4.8258,2.7288,0.12072999999999999,0.98766,0.24898,0.9424799999999999
50,0.53894,3.3678,4.8287,0.72555,1.4531,0.78256,1.0522,2.0991,0.17102,0.003732,4e-06,0.0,0.0,0.0,0.0,71.83,77.059,3.3107,18.34,17.335,10.443,-0.11659000000000001,-0.075956,4.2707,4.5744,4.2495,25.535999999999998,0.17439000000000002,0.9839100000000001,0.22171,0.9199200000000001
51,0.47335,3.3097,5.1524,0.8156899999999999,1.7287,0.77969,1.0455,2.1922,0.18494000000000002,0.0085,4.1e-05,5e-06,0.0,0.0,0.0,86.46799999999998,87.64299999999999,30.23,17.833,18.113,23.305999999999997,-0.40032,-0.5928899999999999,0.35305,5.3184,5.3965,2.3314,0.1244,0.9875200000000001,0.26048000000000004,0.94111
52,0.26361,4.6916,6.9044,0.49748000000000003,1.1528,0.72901,1.1703,2.9401,0.1732,0.000598,0.00011100000000000001,1e-06,0.0,0.0,0.0,77.923,80.76100000000002,0.3682,16.098,14.99,4.4619,0.22519,-0.09781799999999999,17.016,5.1207,5.4266,352.19,0.11442999999999999,0.99159,0.30539,0.94427
53,0.22309,4.9228,7.5053,0.57812,1.2256,0.71836,1.1672,3.1642,0.17762,0.0012699999999999999,0.000285,4e-06,0.0,0.0,0.0,82.039,90.725,0.52923,16.160999999999998,15.582,5.0435,-0.36416,-0.60932,13.796,5.7385,5.9422,240.36,0.08919099999999999,0.99267,0.3358,0.95795
54,0.30118,4.4332,6.4594,0.43346,1.1097,0.7318100000000001,1.1832,2.7591,0.17173,0.000317,0.0004440000000000001,2e-06,0.0,0.0,0.0,69.282,63.891999999999996,3.8078,12.507,14.732999999999999,9.1434,0.38991,0.12082000000000001,3.9358,6.772,5.8557,24.733,0.11029000000000001,0.99316,0.3199,0.9475399999999999
55,0.2104,5.1932,7.7283,0.59723,1.2468,0.73402,1.1419,3.2906,0.17445,0.001434,1.8e-05,0.0,0.0,0.0,0.0,68.83,67.941,9.5056,14.620999999999999,15.328,12.887,0.54296,0.13494,1.9699,7.9519,6.2425,8.5401,0.13189,0.9914700000000001,0.28251,0.93648
56,0.17626,5.4111,8.4435,0.55418,1.2013,0.73164,1.2177,3.596,0.17373,0.000993,7.8e-05,0.0,0.0,0.0,0.0,79.139,79.789,10.039,18.3,18.005,17.206,0.53472,0.10099,2.352,5.6306,5.0049,9.5062,0.11394000000000001,0.99164,0.30267,0.94475
57,0.32583,4.0486,6.2103,0.52757,1.1771,0.73717,1.2139,2.6572,0.17182999999999998,0.000772,0.000117,0.0,0.0,0.0,0.0,77.85,72.83800000000002,7.9813,12.387,13.696,12.569,0.17431,0.28171,2.3893,7.6072,6.4587,10.806,0.13017,0.9908100000000001,0.28146,0.9376700000000001
58,0.2364,4.5298,7.2908,0.56992,1.217,0.70719,1.2269,3.0509,0.18017,0.001221,0.000321,1e-06,0.0,0.0,0.0,80.624,81.487,0.9623299999999999,13.927999999999999,14.089,5.5820000000000025,0.11481,-0.29954000000000003,8.651,6.6242,6.5548,99.575,0.082153,0.9937799999999999,0.36079,0.9606299999999999
59,0.34156,4.0051,6.0656,0.56777,1.2148,0.73115,1.1749,2.5810000000000004,0.17421,0.001121,6e-06,0.0,0.0,0.0,0.0,71.684,68.583,0.46676999999999996,12.652999999999999,14.083,4.3956,-0.23801999999999998,-0.24138,14.091,6.9475,6.3275,256.94,0.16335999999999998,0.98887,0.24891999999999997,0.9230200000000001
60,0.26766999999999996,4.5378,6.8518,0.5673199999999999,1.2143,0.73883,1.1778,2.9309,0.17239000000000002,0.001093,0.00011899999999999999,0.0,0.0,0.0,0.0,69.524,65.486,6.9101,12.839,15.298,11.685,0.67183,0.30576,2.6352,8.1038,6.0439,12.329,0.12030999999999999,0.99229,0.28603,0.94237
61,0.28985,4.1641,6.5845,0.49246999999999996,1.149,0.70626,1.2397,2.7601,0.1787,0.000608,7.7e-05,4e-06,0.0,0.0,0.0,74.77,72.178,2.174,12.624,14.735,8.0314,0.14640999999999998,0.019983,5.7718,6.3286,5.7478,47.119,0.13316,0.9909,0.27734000000000003,0.9362
62,0.33175,3.9972,6.1546,0.60755,1.2590000000000001,0.7052,1.1523,2.5672,0.18198,0.001696,0.00019099999999999998,0.0,0.0,0.0,0.0,77.628,80.559,0.60546,15.212,15.956,4.5853,0.080948,-0.16424,12.014000000000001,5.0175,4.0969,192.79,0.090515,0.99326,0.30335,0.95589
63,0.3075,4.3604,6.3927,0.55667,1.2038,0.73559,1.1461,2.7296,0.17285999999999999,0.001005,0.00010800000000000001,0.0,0.0,0.0,0.0,74.642,69.142,1.5844,12.665999999999999,14.325999999999999,6.9057,0.31571,0.10277,6.9186,6.9564,6.32,65.419,0.14965,0.9899100000000001,0.26113000000000003,0.92843
64,0.22084,5.0285,7.5434,0.54869,1.1961,0.73844,1.1787,3.2282,0.172,0.0009289999999999999,8.8e-05,1e-06,0.0,0.0,0.0,76.158,72.17399999999998,14.981,13.204,14.198,14.394,0.56419,0.156,1.1045,8.1057,6.4631,4.7199,0.12228,0.9913700000000001,0.27888,0.94071
65,0.22785999999999998,4.6753,7.4263,0.55938,1.2064,0.7104600000000001,1.219,3.1161,0.17905,0.001103,0.00016299999999999998,1e-06,0.0,0.0,0.0,99.26299999999999,93.189,29.497,16.99,17.369,24.467,-0.21781999999999999,-0.24188,0.39648,6.6431,6.3214,2.2844,0.080774,0.99292,0.32683,0.9611
66,0.28791,4.3449,6.6066,0.6268600000000001,1.2835,0.71708,1.1365,2.7756,0.17977,0.0019320000000000001,7.4e-05,3e-06,0.0,0.0,0.0,85.745,75.372,5.8309,12.129000000000001,15.022,11.262,-0.32039,-0.38791,2.9093,7.5753,6.2317,15.112,0.11459000000000001,0.99131,0.30868,0.94663
67,0.30609000000000003,4.001,6.4073,0.49718,1.1525,0.7107399999999999,1.2576,2.6941,0.17765,0.000628,0.000177,0.0,0.0,0.0,0.0,61.293,63.78,0.70189,14.138,15.911,4.723,0.29301,0.090576,10.49,5.9317,4.9463,149.98,0.10103999999999999,0.99387,0.32316,0.95191
68,0.22825,4.4736,7.42,0.60402,1.2547,0.6928,1.2325,3.0682,0.18509,0.0017050000000000001,0.000539,2e-06,0.0,0.0,0.0,78.53399999999998,79.97800000000002,2.1081,15.503,15.444,8.0804,0.056433000000000004,-0.31616,6.1,5.6263,5.5709,52.928000000000004,0.10319,0.99234,0.33845,0.95081
69,0.30688000000000004,4.1708,6.3991,0.4863,1.1444,0.7207,1.2175,2.7101,0.17502,0.000551,0.000182,1e-06,0.0,0.0,0.0,80.686,91.48,0.46232,17.718,16.395,4.3696,-0.36988000000000004,-0.52779,14.645999999999999,4.7217,4.9348,273.72,0.080808,0.9935799999999999,0.32719000000000004,0.96044
70,0.27438,3.9869,6.7675,0.61641,1.27,0.69347,1.2543,2.7978,0.18542999999999998,0.001891,0.000231,2e-06,0.0,0.0,0.0,80.788,75.221,6.772,17.57,18.563,14.383,-0.048248,-0.049843,2.4726,6.3262,5.7046,9.0479,0.10485,0.9925299999999999,0.30727,0.94939
71,0.24418,4.5275,7.1739,0.38341,1.0827,0.66179,1.2388,2.9157,0.18947999999999998,0.000226,0.000317,1e-06,0.0,0.0,0.0,92.568,98.758,1.4854,13.433,13.288,7.2331,-0.45137,-0.77586,7.7667,8.2362,8.6219,85.28299999999999,0.10207000000000001,0.99105,0.32796,0.9526700000000001
72,0.28696,4.1617,6.6175,0.66013,1.3313,0.73222,1.1792,2.8025,0.17775,0.0024519999999999998,5.1e-05,1e-06,0.0,0.0,0.0,75.96600000000002,73.399,16.496,12.88,14.005999999999998,15.414000000000001,0.03612,0.071613,1.3364,7.8297,7.0356,6.189,0.10797999999999999,0.99235,0.30283000000000004,0.9486
73,0.19916,4.9949,7.9434,0.62703,1.2837,0.71686,1.1884,3.3367,0.17984,0.001936,1.4999999999999999e-05,1e-06,0.0,0.0,0.0,77.351,79.181,1.093,14.543,14.657,6.1463,0.28783000000000003,-0.091068,8.8784,5.8888,5.5307,106.03,0.11595,0.9915,0.30335,0.94379
74,0.33974,3.8963,6.0818,0.6213,1.2762,0.72082,1.1731,2.5627,0.1786,0.0018239999999999999,0.000129,2e-06,0.0,0.0,0.0,72.113,71.991,4.2248,12.735,13.575999999999999,9.5719,-0.087588,-0.06929,3.4531,6.1214,5.6556,18.98,0.13030999999999998,0.99106,0.26611999999999997,0.9382
75,0.28617,4.5044,6.6266,0.47143999999999997,1.1339,0.70324,1.1585,2.773,0.17915,0.000502,0.000872,1e-06,0.0,0.0,0.0,84.90700000000002,79.523,21.451,11.698,13.282,15.849,0.061424,0.05135599999999999,0.5326,8.6952,6.5826,3.1204,0.062874,0.9950700000000001,0.35466,0.9698100000000001
76,0.33479000000000003,4.0267,6.1266,0.59148,1.2402,0.74379,1.1783,2.6266,0.17197,0.0013289999999999999,6.8e-05,1e-06,0.0,0.0,0.0,75.296,75.984,11.728,12.58,13.575,13.765,-0.016277,-0.1447,1.5663,7.2147,6.5432,6.4344,0.11492000000000001,0.9913299999999999,0.28308,0.9455
77,0.32935,4.2381,6.1770000000000005,0.5668300000000001,1.2138,0.73469,1.1339,2.6349,0.17334000000000002,0.001101,6.7e-05,0.0,0.0,0.0,0.0,75.301,74.243,1.2498,13.002,14.057,6.2447,-0.15142,-0.16773,7.9759,6.3037,5.9663,88.803,0.13805,0.9897,0.25791,0.9344299999999999
78,0.26074,4.5954,6.9423,0.4552600000000001,1.1231,0.7105100000000001,1.2016,2.9209,0.17712,0.00041900000000000016,5.400000000000001e-05,1e-06,0.0,0.0,0.0,69.611,69.035,5.3588,12.27,14.011,10.982999999999999,0.36648000000000003,0.12661,3.0426,7.3665,6.1802,15.552,0.12469000000000001,0.9917,0.27033,0.94047
79,0.25903000000000004,4.6022,6.9651,0.59912,1.249,0.7370899999999999,1.1627,2.9715,0.17379,0.0014449999999999999,0.000127,1e-06,0.0,0.0,0.0,70.45100000000002,69.904,18.596,12.304,13.795,15.338,0.030063999999999997,-0.011524,0.78061,8.0174,7.017,3.6846,0.12365999999999999,0.9916299999999999,0.2785,0.94004
80,0.19588,4.9786,8.0096,0.66486,1.3387,0.6814899999999999,1.1479,3.2712,0.19128,0.002945,0.000229,1e-06,0.0,0.0,0.0,87.369,94.975,0.47494,17.852999999999994,16.277,5.1392,-0.35619,-0.6606,15.158,5.7688,6.2035,281.6,0.10297,0.99135,0.31969000000000003,0.9513
