roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity
0.246080503,0.327061013,0.472179651,0.885414906,0.202331651,0.944064239,0.410283316,0.407176765,0.126612266,0.062498978,0.004745391,0.00556369,0.814814815,0.502332257,0.125,0.622236946,0.773629044,0.089672283,0.551841396,0.41126648,0.435869594,0.290074138,0.433908982,0.146287355,0.135601402,0.206377767,0.014838121,0.306410371,0.736469865,0.380975993,0.663575257
0.319439039,0.294619009,0.386824181,0.860278294,0.17182878,0.971210877,0.454004897,0.345362667,0.096795808,0.046961678,0.000401533,0.000878477,0.814814815,0.501973448,0.125,0.611341174,0.686311763,0.036615782,0.401065058,0.303715541,0.259163535,0.276353199,0.389960011,0.229237458,0.120262443,0.199785291,0.042198217,0.325880642,0.762607626,0.371885459,0.639751553
0.304080725,0.286035833,0.403277991,0.875928117,0.189803376,0.944246738,0.430570129,0.346893982,0.115724234,0.05622914,0,0,0.814814815,0.501973448,0.125,0.560893012,0.72635157,0.103276771,0.420569742,0.279664403,0.431128681,0.279757192,0.355012386,0.117648478,0.109875572,0.243059756,0.008574427,0.270950356,0.802583026,0.392793686,0.688079639
0.252696392,0.411632304,0.463729246,0.831423582,0.145188794,0.97709645,0.390346275,0.438977081,0.074636866,0.035369996,0.000146012,0,0.814814815,0.501973448,0.125,0.762704066,0.766378452,0.253607866,0.478313871,0.437954455,0.636593731,0.226468965,0.273115578,0.067565033,0.119574156,0.249440547,0.002287428,0.229735411,0.803813038,0.425560927,0.733344678
0.349766498,0.32045857,0.356236696,0.848256436,0.159857317,0.979605803,0.316894019,0.322801286,0.085907775,0.041453504,0.000766563,0.000292826,0.814814815,0.501973448,0.125,0.808808643,0.893063472,0.486097236,0.39285256,0.25689173,0.76991279,0.180042707,0.23562531,0.038773004,0.185533467,0.371749123,0.000659055,0.211195578,0.786285363,0.457005909,0.758444652
0.349307833,0.352690495,0.356683695,0.832685483,0.146215417,0.979925176,0.270024484,0.330713083,0.075043672,0.03572958,0.00036503,0.000292826,0.814814815,0.501973448,0.125,0.684427512,0.740490869,0.142371878,0.51777236,0.427487016,0.520938395,0.208959248,0.317810885,0.104176849,0.146578232,0.265226201,0.00676336,0.36044468,0.690344403,0.364365109,0.60665362
0.387029521,0.298220342,0.321711367,0.838882316,0.151400731,0.964275938,0.332284015,0.290133224,0.081169686,0.038204172,0.001971163,0.002635432,0.814814815,0.502332257,0.125,0.640108222,0.772543394,0.057426539,0.501347363,0.317299241,0.321131855,0.189903788,0.307612004,0.167233213,0.15057387,0.275689488,0.019791496,0.237523519,0.796432964,0.465724557,0.731387731
0.251501084,0.336364455,0.465240528,0.842600417,0.154672003,0.635550689,0.435466946,0.372313818,0.131565723,0.048105809,0.040189816,0.077013177,0.814814815,0.51309652,0.125,0.528021644,0.730836338,0.015588878,0.653856025,0.470315621,0.153280597,0.090390244,0.223179277,0.32828788,0.078616633,0.125907221,0.091667036,0.232630106,0.859778598,0.517953804,0.748489747
0.155723578,0.380780889,0.608045977,0.916939891,0.256968853,0.699242632,0.192724729,0.456280945,0.217999952,0.107136436,0.018689542,0.043045388,0.814814815,0.511661285,0.125,0.670255646,0.718222119,0.446697356,0.264660593,0.180663204,0.688743773,0.315629574,0.397042961,0.039017211,0.123846896,0.181232612,0.000721468,0.252307141,0.818880689,0.509152514,0.735641964
0.345763607,0.35527145,0.360153257,0.785871219,0.114407517,0.805593576,0.374956278,0.32152519,0.073823255,0.026184257,0.011972988,0.016983895,0.814814815,0.503767492,0.125,0.421290928,0.488387422,0.107060362,0.326510971,0.363164203,0.418244103,0.508415509,0.556596362,0.127567999,0.199540546,0.240202008,0.012146774,0.311992998,0.838560886,0.471716045,0.682208798
0.132303886,0.456738993,0.651000426,0.811357107,0.130276666,0.52112419,0.594613501,0.540401205,0.129005241,0.038838347,0.075305713,0.168374817,0.833333333,0.5245784,0.125,0.601200007,0.666640818,0.053330154,0.573206724,0.605513384,0.37114084,0.193526716,0.259795456,0.219427332,0.114032108,0.192255353,0.035987196,0.20130537,0.886838868,0.581215652,0.795201225
0.153054984,0.402628973,0.612750106,0.885268436,0.202122847,0.559585729,0.298006296,0.467306416,0.188925315,0.078634496,0.046358825,0.149048316,0.814814815,0.53031934,0.125,0.363020632,0.389386478,0.010085527,0.211022713,0.366040751,0.124808356,0.52510257,0.461058815,0.409848028,0.311150243,0.266556792,0.138220833,0.201443212,0.928659287,0.69344242,0.807538501
0.237115695,0.363074338,0.483950617,0.802749141,0.124569341,0.605210329,0.557537601,0.401255679,0.110746847,0.03414741,0.033655777,0.087262079,0.814814815,0.512737711,0.125,0.58566617,0.739663707,0.0337826,0.596689337,0.541909708,0.242750035,0.203867655,0.286849742,0.241258,0.052595824,0.096815653,0.048521798,0.194723384,0.884686347,0.580885087,0.793924955
0.13134486,0.394195852,0.652830992,0.903374458,0.230502871,0.506387444,0.26547744,0.474554642,0.227763287,0.101088886,0.038766198,0.098682284,0.814814815,0.523143165,0.125,0.614101927,0.532886149,0.060135406,0.234633646,0.366679984,0.335851625,0.388199093,0.377595017,0.170347743,0.15691147,0.256516874,0.021668945,0.257924228,0.869926199,0.543035412,0.728579937
0.293142269,0.288736833,0.415410813,0.868987663,0.181468592,0.755589014,0.395592865,0.331121433,0.136423461,0.058272231,0.02606315,0.061200586,0.814814815,0.511661285,0.125,0.416763293,0.546934977,0.177944055,0.426921596,0.369077107,0.538984451,0.444681374,0.558599335,0.090779221,0.128405678,0.158431112,0.004984546,0.274878871,0.858241082,0.453039131,0.708414873
0.27500417,0.229374869,0.436377182,0.904230748,0.232034105,0.645907473,0.400839454,0.303098361,0.202828496,0.09354089,0.014163168,0.03806735,0.814814815,0.509149623,0.125,0.459462941,0.467372339,0.040162774,0.184203773,0.291490212,0.236101287,0.384597159,0.418065681,0.210595322,0.178337743,0.209144793,0.037868973,0.244691336,0.889913899,0.555101029,0.778694801
0.419858787,0.25794544,0.293742018,0.840966706,0.153227771,0.836390182,0.325288562,0.241080088,0.100074182,0.041947115,0.005657967,0.00966325,0.814814815,0.503408683,0.125,0.385934883,0.508161762,0.237326592,0.372770435,0.326008789,0.57951161,0.495444348,0.548609243,0.073253555,0.20334847,0.201735817,0.002903191,0.333393065,0.805350554,0.398619892,0.653875606
0.297659421,0.231205546,0.410366113,0.906382739,0.23593179,0.752258418,0.354319692,0.295135521,0.187872407,0.090105227,0.029640445,0.095754026,0.814814815,0.521349121,0.125,0.568567905,0.617140346,0.119503907,0.07583729,0.012544946,0.376990514,0.384543175,0.429361597,0.105055223,0.369064645,0.361391678,0.007964004,0.279083071,0.827490775,0.439899178,0.707223688
0.155640185,0.46832328,0.608194977,0.834138922,0.147416043,0.573820604,0.357117873,0.500587004,0.135203044,0.046160786,0.012155503,0.013469985,0.814814815,0.503767492,0.125,0.417941214,0.453892185,0.008779617,0.248428076,0.366360368,0.113036364,0.375137959,0.391915564,0.439191535,0.155052203,0.142086005,0.165083787,0.189519825,0.92804428,0.610553283,0.801922913
0.251779063,0.375408901,0.464878672,0.840155484,0.152514355,0.65489552,0.303952431,0.376805676,0.126612266,0.046435378,0.062310641,0.122693997,0.814814815,0.519555077,0.125,0.318480481,0.501945123,0.053378276,0.452072373,0.347502996,0.304171621,0.349708486,0.425999717,0.173439751,0.118993135,0.152382968,0.022402752,0.242485854,0.891758918,0.523532085,0.738875181
0.124687274,0.498394406,0.665857812,0.841699059,0.153871585,0.431061228,0.280167891,0.519422184,0.165809184,0.054401799,0.019018069,0.006149341,0.814814815,0.502691066,0.125,0.490825097,0.553849534,0.055994909,0.395803927,0.29884139,0.299996559,0.399031887,0.506221247,0.178533037,0.20592284,0.327401113,0.026161978,0.277808027,0.863468635,0.546836908,0.718454863
0.157196864,0.455058372,0.605470413,0.840256887,0.152601357,0.64686559,0.410633088,0.510132204,0.127952332,0.046713238,0.0181785,0.038653001,0.814814815,0.507355579,0.125,0.51572709,0.400436845,0.02158167,0.266007956,0.530083899,0.205472696,0.321603805,0.319675844,0.33560767,0.214387872,0.18749244,0.092706055,0.246655593,0.895141451,0.510061568,0.769420573
0.08639573,0.444884607,0.748063006,0.880840516,0.196119715,0.336663929,0.38440014,0.544688888,0.226375362,0.086702255,0.014820223,0.045095168,0.814814815,0.510943667,0.125,0.412364493,0.539749008,0.020424738,0.455986141,0.343268078,0.200991768,0.422997793,0.504342133,0.316682395,0.192434211,0.247142252,0.081825223,0.291902435,0.86100861,0.607991405,0.716327746
0.285344971,0.291737943,0.424308216,0.873753591,0.187123717,0.73254859,0.36726128,0.332397529,0.145181746,0.062172084,0.034130316,0.050951684,0.814814815,0.51022605,0.125,0.440045644,0.547813837,0.076170054,0.369305787,0.368437875,0.357988629,0.379867559,0.469010546,0.15235554,0.126233553,0.174322608,0.017689649,0.316093816,0.826260763,0.405148548,0.679741343
0.080585979,0.520122445,0.761792252,0.872638161,0.185766487,0.439136783,0.277719482,0.58838242,0.195242767,0.073966441,0.039240737,0.094289898,0.814814815,0.519196268,0.125,0.447665323,0.580615977,0.045676752,0.322404722,0.264322813,0.263162724,0.392304878,0.445134121,0.19082063,0.192228618,0.183077295,0.02864552,0.224083863,0.892066421,0.551836701,0.765932102
0.103199533,0.545421806,0.710344828,0.827085798,0.141760919,0.509033671,0.358516964,0.586595886,0.141017971,0.045082034,0.029019894,0.052708638,0.814814815,0.509149623,0.125,0.593653949,0.529150996,0.023452413,0.294110099,0.392648821,0.220960952,0.442375057,0.40103829,0.3096007,0.210016805,0.236270715,0.078065997,0.264816359,0.867158672,0.500227263,0.710967413
0.204105743,0.414963537,0.530204342,0.839321728,0.151783539,0.706953189,0.384050367,0.450206728,0.11790184,0.044617844,0.012045994,0.022547584,0.814814815,0.505202727,0.125,0.357922441,0.406795652,0.040190845,0.294944181,0.356372353,0.261595164,0.348940714,0.359779178,0.248497352,0.214942077,0.249198621,0.053542999,0.257441779,0.888068881,0.545225404,0.755551774
0.244440429,0.285915789,0.474308216,0.901887218,0.227910214,0.620494571,0.274571529,0.335868511,0.20335495,0.092262732,0.02679321,0.088433382,0.814814815,0.519555077,0.125,0.376235437,0.572486526,0.004505582,0.341203644,0.198322014,0.067366843,0.336818302,0.373113101,0.556565561,0.158279105,0.231235636,0.267513683,0.258958048,0.876383764,0.527374902,0.725942313
0.175654639,0.425527445,0.574350788,0.864154132,0.176004872,0.592344192,0.26547744,0.454698586,0.158079877,0.061260048,0.00109509,0.003806735,0.814814815,0.502332257,0.125,0.718274345,0.607291949,0.036058369,0.235467727,0.294526568,0.243541462,0.412257972,0.343498478,0.238857753,0.25066147,0.272574695,0.047208594,0.249446906,0.856088561,0.541217305,0.735131456
0.300689387,0.293118454,0.40700298,0.838724579,0.151278928,0.757277124,0.526058062,0.340054106,0.109885377,0.043035674,0.014309181,0.036603221,0.814814815,0.506996771,0.125,0.389505457,0.422253241,0.031633151,0.4108174,0.59184978,0.236212164,0.414765229,0.405414396,0.245505086,0.158118207,0.089194992,0.048484999,0.285079225,0.87300123,0.461344573,0.705011486
0.305929282,0.340926143,0.401255854,0.788631626,0.115990952,0.730130486,0.516264428,0.348374253,0.08545311,0.028034481,0.024493521,0.044509517,0.814814815,0.506996771,0.125,0.424971932,0.440360332,0.065811796,0.20544078,0.344866161,0.321705352,0.465228292,0.49906929,0.155766079,0.128003432,0.124939519,0.017792108,0.225014301,0.903444034,0.576050576,0.77154769
0.272349475,0.367245881,0.439548744,0.822804349,0.138489647,0.714572497,0.377054914,0.371190853,0.105578023,0.038109372,0.042781529,0.0761347,0.814814815,0.511302476,0.125,0.393849042,0.456877722,0.211080056,0.408443475,0.472632841,0.591975623,0.44908707,0.49396631,0.080605519,0.127306207,0.151324543,0.00360626,0.261473676,0.881611316,0.500309905,0.715987407
0.307680547,0.30905435,0.39936143,0.838702045,0.151261528,0.756227758,0.431269675,0.332448573,0.110028955,0.043052019,0.018251506,0.031918009,0.814814815,0.506279153,0.125,0.38772017,0.553578122,0.03100556,0.380020531,0.328805433,0.208871624,0.264284772,0.391467903,0.237075263,0.080574228,0.102773074,0.049105524,0.30689282,0.821648216,0.365067559,0.683740322
0.073428031,0.540289907,0.779246488,0.875781646,0.189611971,0.389679715,0.202868136,0.589760604,0.208810931,0.079098686,0.043475087,0.082576867,0.814814815,0.517761033,0.125,0.39648096,0.563155106,0.024547188,0.394649044,0.250499401,0.215153334,0.449851844,0.554826952,0.285894235,0.26105728,0.296737027,0.066758735,0.302585238,0.852706027,0.566009669,0.686463031
0.219033191,0.364094715,0.508663261,0.844651006,0.156516443,0.75198467,0.516963973,0.435199837,0.11512599,0.045693327,0.021463771,0.050073206,0.814814815,0.508790814,0.125,0.644267756,0.776511186,0.087384483,0.470037213,0.293088294,0.383107821,0.235119905,0.330246302,0.136171567,0.053972397,0.110575178,0.013439775,0.258062071,0.814883149,0.462129664,0.718710117
0.246038806,0.353170673,0.472243508,0.805903893,0.126622586,0.608221553,0.549143057,0.389413506,0.111967264,0.035030025,0.041430918,0.098682284,0.814814815,0.514531755,0.125,0.444518065,0.526617812,0.069817951,0.277171821,0.242828606,0.341013103,0.352452674,0.401562036,0.152908949,0.179633867,0.23775251,0.017287751,0.18348921,0.923739237,0.585554316,0.815025951
0.130775004,0.385522643,0.653937846,0.893189116,0.213728902,0.363536819,0.29066107,0.4554132,0.239369212,0.098127221,0.058222303,0.103953148,0.814814815,0.519555077,0.125,0.461689949,0.558205059,0.029507763,0.318811754,0.234998002,0.211987628,0.414510305,0.550138014,0.240009614,0.193989559,0.226639047,0.047490716,0.24803402,0.880381304,0.601132185,0.748915171
0.137099016,0.413342937,0.641890166,0.897493099,0.220532452,0.624737659,0.284714935,0.49589097,0.195266697,0.087156638,0.010366855,0.028989751,0.814814815,0.507714388,0.125,0.428616126,0.600403241,0.107447343,0.395611446,0.243387934,0.431740412,0.431092397,0.498552622,0.131940568,0.223773598,0.258966372,0.012635979,0.34728071,0.8099631,0.418536424,0.63660342
0.240312448,0.374178446,0.479714772,0.82332263,0.138872455,0.779496304,0.512416929,0.422387831,0.096436861,0.036821408,0.025296587,0.042752562,0.814814815,0.507355579,0.125,0.368983859,0.470332028,0.076731477,0.389067112,0.412544946,0.418014704,0.403806473,0.498821573,0.183349619,0.220171267,0.270457844,0.026200941,0.322572419,0.845325953,0.49113673,0.698885391
0.140087285,0.55586567,0.636292039,0.824291589,0.139603271,0.719499954,0.271073802,0.563473023,0.105769461,0.038511453,0.030772039,0.050073206,0.814814815,0.508790814,0.125,0.370750741,0.370814108,0.269448022,0.58494803,0.843547743,0.825618517,0.609125699,0.613061788,0.090518605,0.231764874,0.178994799,0.004903373,0.445286816,0.782287823,0.324077517,0.556283502
0.126702619,0.4759461,0.661877395,0.854611008,0.165999652,0.553015786,0.35396992,0.534990557,0.155519395,0.056997342,0.011571455,0.033674963,0.814814815,0.507355579,0.125,0.406327646,0.556175927,0.049464354,0.413576286,0.27495006,0.303196675,0.436004943,0.523947201,0.197664231,0.227072011,0.228211564,0.030238682,0.325432654,0.834563346,0.473906037,0.656598315
0.28704064,0.349359263,0.422349936,0.81912005,0.135757787,0.755224017,0.434767401,0.363228013,0.097394051,0.035968213,0.019748129,0.042752562,0.814814815,0.507355579,0.125,0.219921595,0.27279542,0.044830607,0.649813936,0.904514583,0.317805569,0.394467238,0.478445042,0.208548999,0.115819866,0.077975686,0.032041812,0.435431068,0.81303813,0.299987604,0.53926657
0.137599377,0.429128778,0.640953597,0.894338347,0.215521141,0.560270098,0.210912907,0.484814456,0.202110603,0.087388733,0.074356634,0.169838946,0.833333333,0.529960531,0.125,0.578304161,0.63085314,0.522710051,0.442384191,0.426448262,0.809292954,0.307453994,0.373741241,0.035834149,0.075738344,0.13511552,0.000398218,0.215089632,0.871771218,0.441923887,0.757763975
0.165077556,0.394015786,0.591911452,0.866587798,0.178719332,0.606259695,0.425673312,0.472359757,0.158247386,0.062279959,0.032086147,0.084333821,0.814814815,0.516325798,0.125,0.548027902,0.629108345,0.118503371,0.565635827,0.632441071,0.55236606,0.325805562,0.369864109,0.126361441,0.04444365,0.092279545,0.009874643,0.350140944,0.799200492,0.439981819,0.640262061
0.122741424,0.413553015,0.669710515,0.912680976,0.248077258,0.574048727,0.199370409,0.492726252,0.232668884,0.109277596,0.062931192,0.193557833,0.833333333,0.543954072,0.125,0.50692949,0.646310729,0.093491966,0.295585782,0.131122653,0.385248879,0.526341203,0.60291245,0.134697957,0.319579519,0.355237692,0.012918101,0.353139021,0.791512915,0.403330441,0.605717689
0.091593929,0.570871222,0.736100468,0.83395865,0.14725944,0.441372388,0.265827212,0.59129192,0.15781665,0.050217548,0.009052747,0.013762811,0.814814815,0.504126301,0.125,0.307345444,0.536543756,0.020386641,0.535993841,0.376428286,0.195853231,0.362865592,0.454285512,0.313439165,0.1528622,0.203580501,0.080317204,0.271742951,0.875153752,0.528779802,0.726027397
0.264288097,0.227124036,0.449297573,0.931023604,0.291334609,0.664431061,0.201818818,0.285130927,0.259805212,0.134677306,0.107793393,0.337920937,0.851851852,0.585575888,0.125,0.666703477,0.708851925,0.056762856,0.33915052,0.260647223,0.301843221,0.270963795,0.354809258,0.164279557,0.081521739,0.132424096,0.020094543,0.312785593,0.786592866,0.483120532,0.679911512
0.097653861,0.529155788,0.72247765,0.832595347,0.146145815,0.444611735,0.376705142,0.580113317,0.156189428,0.049478767,0.029238912,0.048023426,0.814814815,0.508073197,0.125,0.621684796,0.6339033,0.162651288,0.337674836,0.233240112,0.51424759,0.555891456,0.528912166,0.093079727,0.349461885,0.267857143,0.005111105,0.262369653,0.852091021,0.523738688,0.711818259
0.084171902,0.566759701,0.753277991,0.851602727,0.163041587,0.591066703,0.322490381,0.63176969,0.146330374,0.053993181,0.006570542,0.00556369,0.814814815,0.502691066,0.125,0.348867171,0.427927055,0.009733234,0.346657257,0.328805433,0.106525255,0.540715948,0.626806568,0.432241757,0.269406107,0.293576872,0.167205116,0.17297871,0.943111931,0.745175819,0.836637454
0.228859732,0.384442244,0.495040443,0.836088108,0.149034279,0.73086048,0.42672263,0.422336787,0.111943334,0.042653207,0.02569812,0.052708638,0.814814815,0.509149623,0.125,0.594298125,0.710118517,0.027943799,0.506736815,0.442588893,0.227881156,0.163214688,0.167577323,0.246325546,0.14261835,0.226593686,0.045587293,0.211678027,0.868081181,0.519937193,0.779715817
0.180380275,0.383091744,0.566709238,0.838679511,0.151226727,0.50971804,0.495627842,0.445612781,0.149417311,0.050197935,0.000620551,0.004392387,0.814814815,0.502691066,0.125,0.566561758,0.596771484,0.019370064,0.377774926,0.338473831,0.168134183,0.366200605,0.418776984,0.327956479,0.287596539,0.372988992,0.098709272,0.252479444,0.868081181,0.551382174,0.737343657
0.17641908,0.372857957,0.57311622,0.907408033,0.237828432,0.68176841,0.202868136,0.432698688,0.202086674,0.095296314,0.002117175,0.008491947,0.814814815,0.503767492,0.125,0.473101062,0.631408889,0.079011257,0.372642115,0.260886936,0.364335335,0.437852396,0.465333711,0.153336875,0.227072011,0.262413814,0.01830368,0.31423294,0.825338253,0.449485558,0.670126776
0.191179741,0.350469674,0.549723287,0.88420934,0.200661215,0.631581349,0.37390696,0.424174366,0.174687119,0.07424757,0.046869867,0.1238653,0.814814815,0.5245784,0.125,0.411720317,0.483993124,0.065280449,0.267098678,0.247782661,0.327057996,0.359893472,0.38430993,0.164582001,0.230021811,0.317693843,0.021297352,0.20550957,0.91697417,0.611462336,0.802688675
0.261744593,0.325260346,0.452405279,0.855917976,0.167322081,0.636828178,0.367960825,0.353121331,0.142669123,0.054777728,0.062821683,0.151098097,0.814814815,0.525296017,0.125,0.260412641,0.433187288,0.060013096,0.273001412,0.230123851,0.299220426,0.436583771,0.480136598,0.180334831,0.283860126,0.300577598,0.027066068,0.1388282,0.961254613,0.722945333,0.877137752
0.198351587,0.392275142,0.538782461,0.834138922,0.147416043,0.575828087,0.442462399,0.434995661,0.134868027,0.046101945,0.047782442,0.118887262,0.814814815,0.517761033,0.125,0.533856036,0.729905781,0.003924709,0.534646478,0.380902917,0.077066598,0.187936371,0.31509661,0.631404373,0.092927632,0.113977259,0.337539193,0.211712488,0.873923739,0.571009462,0.776737854
0.258631234,0.333003211,0.456279268,0.84530449,0.157108056,0.687015239,0.437915355,0.371905467,0.125559358,0.047827949,0.030224494,0.053879941,0.814814815,0.508790814,0.125,0.469254413,0.629612397,0.022848883,0.580713461,0.458969237,0.174565002,0.171558219,0.241478519,0.286457296,0.079188716,0.151793274,0.07215658,0.207267063,0.892373924,0.496219164,0.776822939
0.106896648,0.457609315,0.702362708,0.858453045,0.169914738,0.422757551,0.421126268,0.540860599,0.182703582,0.064502842,0.010512867,0.026354319,0.814814815,0.506279153,0.125,0.513665728,0.517325165,0.030919342,0.346400616,0.44738314,0.219821604,0.477305718,0.551765872,0.248474829,0.15720645,0.143356115,0.052422446,0.250067198,0.879766298,0.592826743,0.750957202
0.302079279,0.280303712,0.405449127,0.867331418,0.17955455,0.720914317,0.389996502,0.316573937,0.140156501,0.058471637,0.037379084,0.094582723,0.814814815,0.517043416,0.125,0.466125559,0.50971269,0.170689665,0.277043501,0.288294047,0.503121738,0.295394563,0.356395003,0.088240622,0.156571796,0.236285835,0.004769816,0.236145093,0.883456335,0.459691748,0.767463626
0.120809474,0.501575583,0.67360579,0.813080953,0.131459892,0.461903458,0.446309899,0.547751519,0.140012922,0.040986045,0.002920241,0.010834553,0.814814815,0.503408683,0.125,0.546573905,0.583562742,0.086873187,0.267098678,0.181382341,0.366629326,0.530255045,0.667810885,0.135415457,0.281312572,0.39908673,0.013250731,0.258647902,0.869618696,0.591669766,0.718114524
0.709818202,0.206776507,0.113133248,0.633631908,0.057751871,0.949539192,0.59181532,0.113929866,0.020483859,0.007420507,0.000474539,0.000292826,0.814814815,0.501973448,0.125,0.348480666,0.463107285,0.188490792,0.576863852,0.606232521,0.569762151,0.337478106,0.36662538,0.081429196,0.086107337,0.143507318,0.003361946,0.479885315,0.733394834,0.276228255,0.477665277
0.691429922,0.239128478,0.122030651,0.614917469,0.053349574,0.966009672,0.523959426,0.126741871,0.016511522,0.006394058,0.001241102,0.000878477,0.814814815,0.501973448,0.125,0.349180056,0.419564965,0.121787697,0.778519184,0.878146225,0.481481765,0.231541064,0.297409583,0.1138261,0.046875,0.065319947,0.008264886,0.743991785,0.556580566,0.12057353,0.241300094
0.508228165,0.244680532,0.227735206,0.737276773,0.090812598,0.902865225,0.595313047,0.213975805,0.044916126,0.016714121,7.3006E-05,0,0.814814815,0.501973448,0.125,0.332173817,0.421904282,0.287995039,0.610547928,0.646823811,0.694822847,0.434529379,0.48445396,0.063446646,0.113522597,0.142101125,0.001772031,0.659666559,0.632841328,0.220817322,0.316004424
0.673305721,0.231025479,0.131055768,0.714630162,0.081990604,0.944246738,0.35396992,0.123832372,0.034410969,0.013696884,0.001533126,0.000878477,0.814814815,0.501973448,0.125,0.458855576,0.507257053,0.268405378,0.401450019,0.424610467,0.641564042,0.417653375,0.409919315,0.06449233,0.19111127,0.256970485,0.001914824,0.563417946,0.607933579,0.212222635,0.375904025
0.608911992,0.244800576,0.165410813,0.712061292,0.081050983,0.960260973,0.449807625,0.161962125,0.031946206,0.013307879,0.000620551,0.000292826,0.814814815,0.501973448,0.125,0.551083135,0.677691184,0.323184245,0.62960349,0.497962445,0.779012284,0.27077785,0.366847972,0.062243305,0.061463101,0.137474295,0.001673758,0.685236366,0.443111931,0.130738399,0.256700417
0.531703452,0.207046607,0.212132822,0.74517492,0.094188272,0.899260881,0.687303253,0.196059415,0.047548398,0.017822294,0.002591714,0.002928258,0.814814815,0.502332257,0.125,0.322842471,0.436663953,0.06663388,0.52252021,0.511945665,0.327019763,0.327572039,0.378785123,0.147670875,0.096789188,0.147347889,0.014933364,0.497667014,0.737392374,0.328292219,0.475878499
0.576485795,0.190840611,0.184248616,0.739011887,0.091543414,0.890181586,0.667366212,0.167321729,0.046950154,0.017067167,0.009417777,0.011127379,0.814814815,0.503049874,0.125,0.371652587,0.413929924,0.075849241,0.393750802,0.395285657,0.331493043,0.478976223,0.451397834,0.137204381,0.256918621,0.234819161,0.013232693,0.447733523,0.760762608,0.404156853,0.515017442
0.683980097,0.217580505,0.125713069,0.649642274,0.06180616,0.948763573,0.558936691,0.125720994,0.022589677,0.008365233,7.3006E-05,0,0.814814815,0.501973448,0.125,0.521892772,0.645767904,0.255633,0.576414731,0.460487415,0.699296127,0.334365028,0.443502725,0.072584317,0.055474113,0.092823878,0.002488738,0.682789659,0.517527675,0.165158465,0.268186846
0.716878857,0.21773056,0.109791401,0.668277844,0.066956673,0.943607993,0.442462399,0.106834771,0.025891981,0.00964666,0.003978828,0.003513909,0.814814815,0.502332257,0.125,0.358916312,0.449136004,0.12488555,0.786346721,0.80854974,0.493525213,0.23169072,0.317605634,0.109720584,0.053060641,0.091326963,0.007315339,0.774075938,0.524600246,0.122680881,0.207010976
0.688191472,0.201974731,0.123627075,0.687183821,0.072663999,0.947029838,0.534102833,0.119799908,0.028643902,0.011098072,0.002920241,0.001464129,0.814814815,0.501973448,0.125,0.399388953,0.423442286,0.459590039,0.430578724,0.513383939,0.778438787,0.436289858,0.451496921,0.040689019,0.124490489,0.190153623,0.000492163,0.605597789,0.633456335,0.223875046,0.338722028
0.725440596,0.227034003,0.105768412,0.64296096,0.060083522,0.96062597,0.448058762,0.107038946,0.020364211,0.00790758,0.002445702,0.001756955,0.814814815,0.501973448,0.125,0.609040546,0.649813242,0.31823169,0.917040934,0.984978026,0.796178977,0.26682502,0.322107014,0.066673788,0.029587386,0.07728015,0.00210964,1,0.223247232,0.0068179,0.056921637
0.730972369,0.237868011,0.103214134,0.640414625,0.059439708,0.960580345,0.392444911,0.104537798,0.020053124,0.007757209,0.000182515,0.000292826,0.814814815,0.501973448,0.125,0.416045497,0.473886239,0.284045026,0.46862569,0.48893328,0.657621973,0.385056023,0.396241772,0.062520009,0.160737271,0.223206726,0.001865832,0.618141468,0.575338253,0.193628362,0.333787118
0.823400234,0.235497134,0.063388676,0.552059039,0.040873499,0.949447942,0.381252186,0.066305957,0.01301778,0.004020804,0.001861654,0.000585652,0.814814815,0.501973448,0.125,0.283897447,0.449911468,0.38614385,0.837161555,0.847702757,0.808566524,0.293808033,0.377039776,0.051615936,0.034056779,0.054266965,0.00090474,0.848510955,0.425584256,0.019916532,0.102782268
0.628189804,0.210527895,0.154746701,0.728420934,0.087228119,0.941646136,0.507869885,0.145985401,0.037928642,0.015256171,0.000584048,0,0.814814815,0.501973448,0.125,0.325327149,0.480645703,0.145999073,0.557038368,0.486456252,0.494633975,0.312459512,0.391600255,0.097268898,0.116847826,0.19848494,0.005498067,0.622586893,0.618388684,0.231478038,0.333872203
0.789806527,0.206476396,0.077245636,0.570412934,0.044196972,0.927320011,0.538649878,0.077178296,0.016870468,0.004681131,7.3006E-05,0,0.814814815,0.501973448,0.125,0.394364383,0.517764595,0.195139647,0.690491467,0.650339592,0.600463386,0.299350392,0.384884988,0.08346265,0.052676273,0.103090601,0.003649769,0.659873323,0.582103321,0.15466303,0.281460053
0.750013899,0.256144774,0.094550873,0.577860402,0.045606403,0.961675335,0.392095138,0.099433413,0.013568164,0.004854385,0.003321774,0.001464129,0.814814815,0.501973448,0.125,0.423499531,0.50809714,0.284987414,0.60714744,0.569956053,0.687329146,0.370006478,0.442922358,0.068243923,0.10060605,0.161470304,0.002467452,0.715010373,0.515682657,0.153630015,0.271334978
